Neuron_ID,IPSC_amp,IPSC_freq
OP-derived,59.09536385670084,0.21131697712307268
OP-derived,51.59827960882315,1.8072158861966676
OP-derived,50.926710051678306,0.0770685445978265
OP-derived,47.479702603399495,0.5911903031973141
OP-derived,49.335273360258896,0.024032126146232284
OP-derived,50.39087809870334,0.2961101426735913
OP-derived,75.40371295163666,0.07955462668162736
OP-derived,48.93832880711061,1.211219157770107
OP-derived,47.35775844918405,0.2190620999459277
OP-derived,47.177381359327825,0.3753983946539291
OP-derived,46.8290449138176,0.1538056073358866
OP-derived,105.28988544826038,0.1441928237508348
OP-derived,51.96840464688322,0.9773082900309213
OP-derived,47.778394041286155,0.7383663788888539
OP-derived,63.870988697615296,0.4740882721776455
OP-derived,54.02284911710398,0.7113509339284756
OP-derived,53.3190061870818,0.14899912242721172
OP-derived,51.023683836311136,4.964350913692905
OP-derived,77.03515830384643,0.06408566116709336
OP-derived,53.6971064578718,0.6728995919878664
OP-derived,73.0072226309195,0.04474947750841539
OP-derived,47.23862217378066,0.39031488715673424
OP-derived,48.06369033828197,0.45246693925175563
OP-derived,67.71187174773533,0.062483527980203936
OP-derived,53.84766652152183,0.2643533876085551
OP-derived,51.278604729273944,2.093198187336832
OP-derived,62.046065166709525,0.07955462668162736
OP-derived,51.5693872295497,0.15074701701147317
OP-derived,81.37525591448946,0.11844405706943653
OP-derived,51.14215864311359,0.20907949747222088
OP-derived,108.35587116211627,0.13359033569342926
OP-derived,50.334722865800416,0.4499808571679548
OP-derived,48.32368095709123,0.6612978342910274
OP-derived,52.02061338476785,1.2664930479064413
OP-derived,56.65229783550352,0.154137089195653
OP-derived,55.73658904354221,0.5580794235137464
OP-derived,52.656602875434444,0.992711488833074
OP-derived,77.75329636950721,0.1961021807716044
OP-derived,67.73586839558686,0.9946020581326058
OP-derived,71.36893379206947,0.18624920143151535
OP-derived,48.027282826744646,0.6368513428751555
OP-derived,49.13015112424143,0.30081593213990343
OP-derived,48.189756668109695,2.4993411192081574
OP-derived,51.855477325996475,1.8937315403231039
OP-derived,52.07228999498069,0.2018698596283512
OP-derived,50.073254242559386,0.22401376010958648
OP-derived,51.4895722761798,0.2759551113018949
OP-derived,60.81873719223084,0.17251634399244017
OP-derived,47.36062164094787,0.2858994396370983
OP-derived,93.62709330906284,0.2845910995082266
OP-derived,55.183792252842295,1.081447697985036
OP-derived,47.01892283005809,0.325676752977912
OP-derived,59.25670628473619,0.5767709855064442
OP-derived,96.01332457634467,0.4686264598515295
OP-derived,50.38096217140631,0.18384569138196286
OP-derived,49.230354597550004,1.6736660238072554
OP-derived,56.52897343558247,0.20827839879305338
OP-derived,61.47321966908103,0.5607496599898887
OP-derived,123.86958880036359,0.12181802210624189
OP-derived,48.327874746156326,0.8079766772352779
OP-derived,56.888300930870514,0.25855253671528894
OP-derived,55.50572349334657,0.08651565412643622
OP-derived,49.26567371474604,1.5284432229003733
OP-derived,49.86365214606147,0.2610386187990898
OP-derived,52.40165605640251,0.0884819447676038
OP-derived,50.60017381796585,0.02574870805857316
OP-derived,48.49917264819147,0.38451401833971655
OP-derived,102.44865069908708,0.13571081721237258
OP-derived,52.595765991320505,1.4941353323643138
OP-derived,51.753018968503326,0.3810808792668828
OP-derived,105.32793838574574,0.08452679084922907
OP-derived,49.184348255353804,0.17793994629077023
OP-derived,47.09314632671845,0.05823169745398078
OP-derived,51.751739699203256,0.8522160081043708
OP-derived,49.823957502925374,0.3431788163503077
OP-derived,64.65280649913883,1.3337826611531156
OP-derived,50.74721330347531,1.796403588000745
IP-derived,52.809142455384055,2.9631611538304403
IP-derived,48.335806855363984,0.32103281880417994
IP-derived,55.42280823615639,0.068663241133859
IP-derived,59.95368273049951,0.7433385430564556
IP-derived,51.37951778917147,1.1415259919460334
IP-derived,49.216379921520314,0.6514423138819009
IP-derived,46.068837829987785,0.325676752977912
IP-derived,46.48504232409622,0.3373080755673084
IP-derived,48.38066502770158,0.17402574586605984
IP-derived,52.06797219581628,0.8247827014805715
IP-derived,52.2696049351546,0.4037413363838235
IP-derived,50.01685414406215,1.2162348545324602
IP-derived,51.7402157803875,1.1617815081736684
IP-derived,51.85332837993177,0.7281734222308381
IP-derived,96.73495324615735,0.11535420550191496
IP-derived,51.01439324703936,0.6836725730452351
IP-derived,49.14095322338709,0.3484658291203681
IP-derived,46.188319380553,0.37917357961221043
IP-derived,56.7336414240643,0.5299085937715914
IP-derived,48.97479390895208,0.13424843252524618
IP-derived,91.98838591663923,0.181403786222615
IP-derived,72.35096542782196,0.06728995320945039
IP-derived,74.539960663187,0.1706280956382492
IP-derived,53.19168132141378,0.7010751476318411
IP-derived,48.4697612131136,1.3121540875842828
IP-derived,57.619672290818,0.15449224835143896
IP-derived,82.83989266935825,0.02147551075923089
IP-derived,47.919484730257786,0.15805746451794783
IP-derived,47.95432184335138,1.3858527311178677
IP-derived,47.47921360558612,0.16083040249194694
IP-derived,49.87684028327046,1.1715662166650787
IP-derived,49.46471735054875,1.0141557233710023
IP-derived,48.369096703625985,1.3574008177552668
IP-derived,47.605244631557724,0.6080579237519849
IP-derived,49.913643432851075,0.10642802375748144
IP-derived,47.69216070217321,0.6987803694477694
IP-derived,51.59712648780753,1.7253409661577934
IP-derived,49.27355643055015,0.8328374980732864
IP-derived,49.09772898528762,0.32700859234387913
IP-derived,45.787546735126874,0.43978790847605076
IP-derived,49.61445359009316,0.42760611841374707
IP-derived,49.34837543988268,1.631781365329172
IP-derived,49.052126445362816,0.4381241998918554
IP-derived,66.31732544622619,0.06961029834642393
IP-derived,47.532889097170056,0.7714312492940563
IP-derived,51.04030876016621,2.6387278736179125
IP-derived,50.96501787578897,0.28838666884558817
IP-derived,51.98528555466281,1.159811588085078
IP-derived,51.52139779337318,1.3368726929161538
IP-derived,55.86380175457637,0.18745058394061181
IP-derived,56.40070624779757,0.2018698596283512
IP-derived,50.709688311835315,0.31573242464270856
IP-derived,52.84090868915462,0.34365940389112165
IP-derived,49.97822983587098,0.28598230114016415
IP-derived,49.507271483846054,0.5927924977035967
IP-derived,47.02710526839418,0.2739663478002785
IP-derived,54.52967202462048,0.9348497070884358
IP-derived,49.67545979509997,0.35086904173499134
IP-derived,52.155804803902996,1.0665292139505669
IP-derived,49.07610104882334,1.1411116764645923
IP-derived,68.16595963683126,0.22830519838920668
IP-derived,53.91477060507669,1.4875886084517784
IP-derived,49.896692138258956,0.8988015178690874
IP-derived,53.16611790827987,0.5340472952284654
